,price
627288,298.0
627290,478.0
627291,92.0
627292,180.0
627296,999.0
627299,61.0
627300,199.0
627301,899.0
627302,589.0
627303,199.0
627304,279.0
627306,310.0
627308,149.0
627310,260.0
627311,92.0
627312,245.0
627314,122.0
627317,142.0
627319,119.0
627320,249.0
627322,149.0
627323,321.0
627324,80.0
627325,501.0
627328,249.0
627329,650.0
627331,126.0
627332,149.0
627333,360.0
627334,61.0
627335,356.0
627336,142.0
627338,199.0
627339,61.0
627340,130.0
627341,107.0
627343,536.0
627344,249.0
627345,115.0
627347,249.0
627349,153.0
627353,348.0
627357,501.0
627358,176.0
627359,800.0
627360,191.0
627364,700.0
627365,650.0
627366,233.0
627368,69.0
627369,50.0
627371,402.0
627372,195.0
627374,899.0
627376,54.0
627378,230.0
627379,119.0
627382,149.0
627383,429.0
627385,180.0
627386,501.0
627387,230.0
627388,92.0
627390,180.0
627391,379.0
627392,122.0
627393,402.0
627395,402.0
627396,149.0
627397,210.0
627399,126.0
627401,115.0
627402,451.0
627406,61.0
627407,115.0
627409,80.0
627410,195.0
627411,149.0
627413,99.0
627415,180.0
627418,999.0
627419,383.0
627426,99.0
627427,195.0
627429,199.0
627431,279.0
627435,574.0
627438,501.0
627439,348.0
627440,520.0
627441,800.0
627442,298.0
627446,99.0
627447,474.0
627448,191.0
627449,199.0
627450,134.0
627452,459.0
627453,501.0
627454,207.0
627455,199.0
627456,230.0
627459,344.0
627460,501.0
627462,291.0
627463,210.0
627464,298.0
627465,490.0
627466,1201.0
627468,650.0
627469,310.0
627470,1201.0
627473,849.0
627475,99.0
627476,451.0
627478,348.0
627479,180.0
627480,348.0
627483,601.0
627486,69.0
627487,126.0
627488,402.0
627490,298.0
627491,348.0
627492,394.0
627493,111.0
627494,84.0
627496,501.0
627497,54.0
627498,149.0
627499,298.0
627500,601.0
627501,279.0
627502,199.0
627504,130.0
627505,165.0
627507,849.0
627511,314.0
627512,1201.0
627514,149.0
627515,249.0
627516,99.0
627518,501.0
627520,348.0
627521,203.0
627522,1201.0
627525,119.0
627526,608.0
627529,119.0
627530,279.0
627531,501.0
627533,119.0
627535,298.0
627536,161.0
627537,195.0
627538,360.0
627544,999.0
627545,765.0
627547,149.0
627548,199.0
627549,149.0
627551,1148.0
627555,639.0
627556,298.0
627558,402.0
627559,329.0
627562,130.0
627563,50.0
627564,459.0
627567,180.0
627569,165.0
627576,80.0
627578,199.0
627579,272.0
627582,99.0
627584,199.0
627585,99.0
627591,161.0
627592,899.0
627593,298.0
627594,149.0
627595,390.0
627596,306.0
627600,249.0
627603,318.0
627606,199.0
627607,199.0
627608,134.0
627611,92.0
627613,50.0
627614,298.0
627620,501.0
627622,230.0
627624,191.0
627625,180.0
627626,99.0
627627,161.0
627628,80.0
627629,788.0
627631,130.0
627634,650.0
627637,999.0
627638,130.0
627639,1251.0
627640,298.0
627642,191.0
627646,172.0
627647,77.0
627652,582.0
627653,800.0
627655,700.0
627656,750.0
627657,92.0
627661,249.0
627662,582.0
627664,390.0
627667,191.0
627670,582.0
627672,126.0
627673,685.0
627675,130.0
627677,34.0
627680,520.0
627681,92.0
627682,130.0
627684,130.0
627685,103.0
627686,295.0
627687,80.0
627688,440.0
627689,899.0
627690,348.0
627692,260.0
627694,80.0
627695,73.0
627696,371.0
627699,432.0
627701,99.0
627703,199.0
627704,99.0
627705,1201.0
627706,249.0
627708,84.0
627709,348.0
627711,119.0
627712,92.0
627713,142.0
627714,99.0
627715,203.0
627716,119.0
627717,1201.0
627718,402.0
627721,153.0
627722,750.0
627725,214.0
627727,222.0
627729,409.0
627731,199.0
627732,38.0
627733,61.0
627734,180.0
627738,218.0
627739,379.0
627740,256.0
627741,589.0
627745,149.0
627747,260.0
627748,298.0
627750,451.0
627754,298.0
627755,96.0
627756,199.0
627757,92.0
627758,214.0
627760,650.0
627761,126.0
627762,149.0
627765,230.0
627770,222.0
627772,77.0
627774,390.0
627775,800.0
627776,199.0
627777,551.0
627778,149.0
627779,199.0
627781,122.0
627782,551.0
627783,291.0
627789,421.0
627792,180.0
627796,230.0
627797,601.0
627798,348.0
627799,899.0
627801,161.0
627802,375.0
627803,149.0
627804,142.0
627805,275.0
627808,73.0
627810,394.0
627811,92.0
627812,241.0
627814,199.0
627815,325.0
627819,348.0
627823,532.0
627824,800.0
627827,275.0
627828,551.0
627829,134.0
627830,478.0
627831,264.0
627832,161.0
627837,574.0
627838,249.0
627839,956.0
627842,73.0
627843,119.0
627845,168.0
627846,99.0
627848,298.0
627849,800.0
627850,88.0
627852,111.0
627853,490.0
627854,321.0
627857,999.0
627858,432.0
627859,421.0
627860,451.0
627861,987.0
627862,765.0
627864,161.0
627865,50.0
627866,80.0
627867,352.0
627868,199.0
627869,348.0
627870,199.0
627874,130.0
627876,501.0
627877,199.0
627878,451.0
627879,524.0
627880,168.0
627881,180.0
627882,650.0
627884,899.0
627888,199.0
627889,96.0
627890,298.0
627891,899.0
627892,149.0
627893,800.0
627894,459.0
627895,451.0
627896,222.0
627897,184.0
627899,658.0
627903,501.0
627906,601.0
627907,92.0
627909,390.0
627910,298.0
627911,115.0
627912,650.0
627913,210.0
627916,1201.0
627917,329.0
627919,119.0
627921,230.0
627924,199.0
627927,348.0
627928,142.0
627930,210.0
627932,383.0
627933,298.0
627934,77.0
627935,348.0
627936,249.0
627937,80.0
627938,149.0
627940,298.0
627943,149.0
627944,199.0
627946,119.0
627947,995.0
627948,99.0
627950,99.0
627951,1071.0
627952,176.0
627954,172.0
627956,80.0
627958,199.0
627959,650.0
627960,88.0
627961,298.0
627964,50.0
627966,298.0
627967,298.0
627968,142.0
627969,115.0
627970,119.0
627971,237.0
627973,1201.0
627980,50.0
627982,199.0
627984,700.0
627985,199.0
627986,77.0
627990,199.0
627991,199.0
627992,298.0
627993,199.0
627996,402.0
627997,249.0
627999,149.0
628000,180.0
628003,1148.0
628005,199.0
628006,279.0
628009,230.0
628010,180.0
628012,249.0
628014,222.0
628016,237.0
628018,490.0
628020,650.0
628021,402.0
628022,130.0
628024,800.0
628027,999.0
628030,199.0
628032,279.0
628033,69.0
628036,348.0
628038,222.0
628039,142.0
628040,157.0
628042,1102.0
628043,149.0
628044,264.0
628046,899.0
628047,149.0
628048,249.0
628049,750.0
628050,1201.0
628051,126.0
628052,777.0
628054,157.0
628055,329.0
628056,142.0
628059,750.0
628060,199.0
628062,999.0
628064,800.0
628065,210.0
628066,800.0
628067,432.0
628068,38.0
628072,249.0
628073,501.0
628074,421.0
628078,149.0
628079,149.0
628085,501.0
628086,77.0
628087,96.0
628088,180.0
628093,765.0
628094,149.0
628096,880.0
628097,180.0
628099,402.0
628100,230.0
628101,180.0
628103,298.0
628107,99.0
628108,383.0
628109,620.0
628110,180.0
628111,222.0
628112,103.0
628113,298.0
628114,149.0
628115,134.0
628117,249.0
628118,199.0
628122,501.0
628123,96.0
628124,999.0
628125,1198.0
628126,501.0
628128,119.0
628129,1201.0
628130,99.0
628131,80.0
628132,459.0
628135,348.0
628137,348.0
628139,237.0
628141,999.0
628143,402.0
628145,264.0
628146,149.0
628147,348.0
628151,115.0
628152,61.0
628153,92.0
628154,149.0
628155,551.0
628156,191.0
628157,119.0
628159,199.0
628160,126.0
628161,999.0
628163,314.0
628164,451.0
628165,111.0
628166,348.0
628169,478.0
628173,99.0
628174,149.0
628178,402.0
628180,199.0
628181,402.0
628182,180.0
628183,459.0
628185,298.0
628188,650.0
628190,191.0
628191,161.0
628194,348.0
628195,199.0
628196,149.0
628197,149.0
628200,949.0
628202,180.0
628203,490.0
628204,122.0
628205,298.0
628206,249.0
628207,1201.0
628208,999.0
628209,149.0
628211,96.0
628212,96.0
628215,601.0
628218,99.0
628221,417.0
628222,555.0
628223,348.0
628224,142.0
628226,199.0
628227,348.0
628228,199.0
628229,402.0
628232,191.0
628233,650.0
628234,65.0
628237,195.0
628238,421.0
628239,283.0
628240,88.0
628244,750.0
628247,142.0
628249,149.0
628250,149.0
628252,451.0
628254,149.0
628255,360.0
628256,501.0
628258,956.0
628259,119.0
628260,899.0
628263,92.0
628264,264.0
628268,210.0
628271,214.0
628272,700.0
628273,1201.0
628275,402.0
628277,130.0
628278,249.0
628280,245.0
628284,249.0
628285,180.0
628286,77.0
628291,230.0
628292,272.0
628293,237.0
628296,99.0
628297,298.0
628300,800.0
628302,96.0
628304,77.0
628306,119.0
628310,298.0
628312,800.0
628315,501.0
628316,184.0
628317,168.0
628320,199.0
628321,77.0
628323,448.0
628324,149.0
628326,689.0
628327,348.0
628329,149.0
628330,115.0
628334,700.0
628335,402.0
628337,149.0
628338,149.0
628339,574.0
628340,501.0
628341,601.0
628344,130.0
628346,107.0
628347,119.0
628348,314.0
628349,199.0
628350,432.0
628352,249.0
628354,279.0
628355,145.0
628357,650.0
628358,876.0
628359,765.0
628360,180.0
628362,551.0
628364,115.0
628366,298.0
628367,383.0
628368,765.0
628369,1148.0
628370,268.0
628373,750.0
628375,210.0
628376,111.0
628379,149.0
628380,283.0
628381,268.0
628382,222.0
628383,119.0
628384,398.0
628385,149.0
628388,77.0
628389,99.0
628390,191.0
628391,142.0
628393,230.0
628394,402.0
628396,230.0
628398,800.0
628399,249.0
628402,218.0
628403,949.0
628404,478.0
628405,601.0
628407,180.0
628408,149.0
628409,77.0
628410,765.0
628411,145.0
628418,298.0
628419,130.0
628421,287.0
628422,390.0
628423,700.0
628424,119.0
628425,96.0
628426,402.0
628428,425.0
628429,80.0
628430,314.0
628436,398.0
628438,99.0
628439,501.0
628440,199.0
628442,601.0
628444,80.0
628445,1029.0
628446,451.0
628447,230.0
628448,306.0
628451,191.0
628452,218.0
628453,149.0
628454,149.0
628455,149.0
628456,69.0
628458,249.0
628459,65.0
628460,145.0
628463,69.0
628464,601.0
628465,298.0
628469,191.0
628471,325.0
628472,612.0
628473,115.0
628475,149.0
628476,999.0
628477,275.0
628478,999.0
628480,249.0
628481,191.0
628482,222.0
628483,142.0
628486,249.0
628487,230.0
628490,99.0
628493,149.0
628494,180.0
628496,700.0
628498,84.0
628499,601.0
628501,199.0
628502,700.0
628504,77.0
628505,111.0
628506,268.0
628507,77.0
628508,122.0
628509,172.0
628510,77.0
628511,272.0
628512,478.0
628513,50.0
628514,50.0
628515,50.0
628516,210.0
628518,298.0
628519,115.0
628520,180.0
628521,195.0
628522,161.0
628525,161.0
628526,956.0
628530,99.0
628531,199.0
628532,348.0
628533,494.0
628537,1148.0
628538,99.0
628541,77.0
628542,348.0
628543,61.0
628545,704.0
628546,700.0
628547,298.0
628549,88.0
628551,149.0
628552,168.0
628554,999.0
628555,249.0
628556,402.0
628558,241.0
628559,451.0
628561,899.0
628562,260.0
628564,168.0
628565,199.0
628566,119.0
628567,298.0
628569,800.0
628570,149.0
628571,279.0
628574,69.0
628575,249.0
628576,765.0
628578,149.0
628581,501.0
628582,700.0
628583,142.0
628584,750.0
628586,501.0
628589,601.0
628591,230.0
628592,69.0
628594,956.0
628598,96.0
628599,149.0
628601,486.0
628608,92.0
628610,199.0
628611,402.0
628612,57.0
628613,168.0
628617,325.0
628618,149.0
628619,287.0
628620,237.0
628623,222.0
628624,402.0
628625,999.0
628626,360.0
628627,306.0
628628,149.0
628629,99.0
628630,199.0
628632,42.0
628634,50.0
628637,111.0
628638,73.0
628639,180.0
628640,574.0
628641,842.0
628642,57.0
628643,279.0
628644,758.0
628645,145.0
628648,283.0
628649,402.0
628650,84.0
628651,149.0
628653,80.0
628654,501.0
628656,383.0
628657,451.0
628658,1201.0
628659,165.0
628661,111.0
628665,249.0
628666,555.0
628669,601.0
628670,99.0
628671,99.0
628672,421.0
628675,191.0
628676,348.0
628677,115.0
628678,260.0
628680,325.0
628681,601.0
628682,402.0
628683,184.0
628684,99.0
628686,379.0
628689,731.0
628690,321.0
628691,199.0
628692,80.0
628693,199.0
628695,249.0
628700,249.0
628703,731.0
628704,731.0
628706,241.0
628708,210.0
628709,555.0
628712,685.0
628713,214.0
628714,849.0
628716,199.0
628717,536.0
628719,417.0
628720,84.0
628722,516.0
628723,459.0
628724,601.0
628725,363.0
628727,119.0
628728,134.0
628729,153.0
628731,180.0
628733,92.0
628734,111.0
628735,402.0
628736,130.0
628737,402.0
628739,402.0
628743,402.0
628747,149.0
628748,383.0
628750,601.0
628753,249.0
628754,1113.0
628755,119.0
628756,230.0
628758,735.0
628759,379.0
628762,241.0
628763,298.0
628765,478.0
628766,107.0
628767,249.0
628768,956.0
628769,1071.0
628772,1201.0
628773,314.0
628775,352.0
628777,107.0
628780,601.0
628782,107.0
628784,298.0
628787,249.0
628788,800.0
628789,348.0
628790,956.0
628793,348.0
628794,880.0
628797,149.0
628798,402.0
628800,574.0
628802,115.0
628804,383.0
628806,899.0
628807,348.0
628808,574.0
628810,249.0
628812,222.0
628813,471.0
628814,949.0
628815,348.0
628816,73.0
628817,180.0
628818,402.0
628819,161.0
628820,524.0
628821,199.0
628824,348.0
628826,80.0
628829,99.0
628830,735.0
628831,999.0
628832,249.0
628835,949.0
628837,348.0
628839,800.0
628840,383.0
628843,249.0
628846,149.0
628847,99.0
628848,199.0
628849,199.0
628850,226.0
628852,199.0
628853,249.0
628854,298.0
628855,138.0
628856,230.0
628858,689.0
628860,80.0
628861,765.0
628862,168.0
628864,230.0
628865,1117.0
628866,402.0
628868,497.0
628869,88.0
628870,80.0
628872,501.0
628874,111.0
628875,321.0
628877,199.0
628880,1148.0
628881,241.0
628882,765.0
628886,501.0
628887,1201.0
628888,38.0
628889,842.0
628890,54.0
628891,421.0
628896,765.0
628897,650.0
628898,849.0
628901,298.0
628902,99.0
628905,249.0
628906,402.0
628908,451.0
628910,149.0
628911,199.0
628912,995.0
628914,501.0
628915,501.0
628916,199.0
628921,99.0
628922,195.0
628924,203.0
628925,249.0
628927,138.0
628928,138.0
628930,383.0
628931,99.0
628933,348.0
628934,272.0
628935,972.0
628936,99.0
628937,210.0
628941,700.0
628943,551.0
628945,130.0
628946,249.0
628947,80.0
628951,956.0
628953,168.0
628958,180.0
628959,1201.0
628961,800.0
628962,800.0
628964,849.0
628965,249.0
628968,383.0
628972,199.0
628974,130.0
628975,956.0
628976,161.0
628980,199.0
628982,191.0
628983,130.0
628986,138.0
628987,363.0
628988,180.0
628990,249.0
628991,210.0
628994,138.0
628995,99.0
629001,298.0
629003,237.0
629004,61.0
629005,1201.0
629007,321.0
629010,348.0
629011,249.0
629012,383.0
629014,96.0
629017,96.0
629018,298.0
629019,191.0
629020,99.0
629025,501.0
629027,287.0
629028,612.0
629031,249.0
629035,574.0
629036,650.0
629037,111.0
629038,65.0
629039,149.0
629043,402.0
629045,298.0
629046,402.0
629047,249.0
629048,956.0
629050,195.0
629051,1148.0
629052,1102.0
629053,249.0
629054,298.0
629056,949.0
629057,601.0
629058,260.0
629063,191.0
629064,501.0
629066,379.0
629067,402.0
629069,268.0
629070,99.0
629071,800.0
629072,77.0
629073,115.0
629074,268.0
629075,180.0
629076,765.0
629077,650.0
629078,99.0
629080,69.0
629081,149.0
629084,241.0
629085,712.0
629086,149.0
629091,601.0
629092,800.0
629094,298.0
629097,119.0
629098,61.0
629100,1148.0
629104,383.0
629105,107.0
629106,298.0
629107,119.0
629108,191.0
629110,321.0
629114,402.0
629115,727.0
629116,501.0
629120,111.0
629121,99.0
629122,84.0
629124,149.0
629126,348.0
629127,172.0
629129,176.0
629130,501.0
629132,61.0
629134,670.0
629135,99.0
629136,172.0
629137,61.0
629138,765.0
629139,119.0
629140,348.0
629141,96.0
629142,341.0
629143,161.0
629145,61.0
629146,61.0
629148,1251.0
629149,92.0
629150,65.0
629153,348.0
629155,99.0
629157,601.0
629158,956.0
629160,214.0
629161,800.0
629162,348.0
629163,260.0
629164,402.0
629165,298.0
629166,390.0
629167,199.0
629169,849.0
629170,383.0
629174,999.0
629176,279.0
629177,459.0
629179,318.0
629180,402.0
629181,348.0
629182,302.0
629184,187.0
629185,1037.0
629190,800.0
629191,298.0
629193,574.0
629194,249.0
629195,601.0
629198,298.0
629199,769.0
629200,199.0
629201,501.0
629203,256.0
629204,750.0
629205,650.0
629207,172.0
629209,180.0
629210,371.0
629212,501.0
629213,260.0
629216,1148.0
629217,298.0
629218,241.0
629220,612.0
629221,727.0
629222,1148.0
629223,417.0
629226,161.0
629230,298.0
629231,765.0
629232,134.0
629236,249.0
629237,291.0
629239,107.0
629240,111.0
629241,99.0
629242,298.0
629245,497.0
629246,115.0
629247,999.0
629248,999.0
629249,1201.0
629250,96.0
629254,168.0
629256,501.0
629258,321.0
629259,601.0
629260,601.0
629263,601.0
629264,402.0
629265,1201.0
629267,451.0
629268,298.0
629269,230.0
629270,999.0
629271,172.0
629275,149.0
629279,1148.0
629283,96.0
629284,230.0
629286,77.0
629287,650.0
629289,38.0
629292,245.0
629293,57.0
629294,77.0
629295,700.0
629298,199.0
629303,310.0
629305,187.0
629310,191.0
629311,77.0
629312,298.0
629313,956.0
629315,999.0
629316,344.0
629321,624.0
629322,291.0
629325,249.0
629327,574.0
629331,111.0
629333,459.0
629339,999.0
629341,383.0
629342,700.0
629343,451.0
629349,115.0
629350,601.0
629352,574.0
629353,149.0
629355,298.0
629357,949.0
629358,99.0
629359,260.0
629360,99.0
629361,318.0
629368,402.0
629369,306.0
629370,348.0
629371,279.0
629372,348.0
629374,501.0
629375,298.0
629376,601.0
629379,956.0
629380,138.0
629381,574.0
629383,180.0
629384,195.0
629385,249.0
629386,80.0
629387,700.0
629389,88.0
629391,398.0
629392,409.0
629394,574.0
629397,750.0
629399,383.0
629400,115.0
629402,467.0
629403,298.0
629404,501.0
629406,184.0
629407,199.0
629408,65.0
629410,298.0
629411,1148.0
629412,371.0
629413,650.0
629415,191.0
629416,92.0
629418,765.0
629419,601.0
629421,501.0
629423,191.0
629424,222.0
629426,99.0
629427,149.0
629428,180.0
629429,130.0
629432,432.0
629433,268.0
629434,402.0
629435,180.0
629437,1129.0
629438,230.0
629439,800.0
629440,999.0
629441,1110.0
629443,77.0
629449,574.0
629450,1186.0
629451,130.0
629452,956.0
629454,451.0
629457,654.0
629458,191.0
629459,92.0
629461,999.0
629462,249.0
629463,115.0
629464,937.0
629466,344.0
629468,960.0
629472,199.0
629475,800.0
629477,199.0
629478,199.0
629479,119.0
629480,451.0
629481,249.0
629483,344.0
629484,589.0
629486,184.0
629488,459.0
629489,398.0
629490,344.0
629491,298.0
629492,149.0
629495,88.0
629496,918.0
629498,180.0
629499,77.0
629500,490.0
629501,298.0
629504,402.0
629506,402.0
629507,956.0
629508,344.0
629509,478.0
629510,765.0
629511,115.0
629513,298.0
629517,800.0
629518,176.0
629520,115.0
629524,73.0
629525,689.0
629526,99.0
629529,245.0
629533,195.0
629536,180.0
629537,574.0
629538,402.0
629539,700.0
629540,601.0
629541,329.0
629542,298.0
629545,1148.0
629546,119.0
629547,245.0
629549,180.0
629550,999.0
629551,291.0
629552,92.0
629554,750.0
629555,956.0
629557,383.0
629558,149.0
629559,1102.0
629560,172.0
629561,230.0
629564,130.0
629565,956.0
629566,1201.0
629569,298.0
629571,800.0
629572,180.0
629574,241.0
629575,700.0
629576,451.0
629577,551.0
629578,50.0
629580,199.0
629581,115.0
629582,612.0
629584,497.0
629588,176.0
629589,999.0
629590,130.0
629593,298.0
629594,84.0
629595,363.0
629597,432.0
629599,459.0
629600,800.0
629601,199.0
629602,298.0
629603,478.0
629604,348.0
629607,402.0
629608,210.0
629611,999.0
629612,999.0
629615,172.0
629617,999.0
629618,130.0
629619,260.0
629620,99.0
629622,298.0
629624,899.0
629625,222.0
629626,161.0
629627,383.0
629628,582.0
629629,149.0
629630,130.0
629634,1048.0
629636,501.0
629639,92.0
629642,149.0
629644,199.0
629646,176.0
629647,172.0
629648,918.0
629650,520.0
629651,187.0
629653,1148.0
629655,226.0
629656,111.0
629657,199.0
629658,991.0
629659,700.0
629660,80.0
629661,650.0
629662,249.0
629663,402.0
629664,1201.0
629665,99.0
629667,161.0
629670,689.0
629672,99.0
629673,142.0
629674,298.0
629675,111.0
629676,149.0
629677,38.0
629678,348.0
629679,1148.0
629680,77.0
629681,501.0
629682,264.0
629683,191.0
629685,142.0
629687,130.0
629688,230.0
629692,130.0
629693,765.0
629694,287.0
629696,149.0
629697,402.0
629699,119.0
629700,478.0
629705,700.0
629707,402.0
629708,149.0
629711,298.0
629713,149.0
629714,287.0
629715,130.0
629716,321.0
629717,379.0
629718,451.0
629719,180.0
629722,459.0
629723,157.0
629724,199.0
629727,230.0
629729,390.0
629731,451.0
629732,119.0
629733,899.0
629734,99.0
629738,551.0
629739,249.0
629740,298.0
629743,195.0
629746,157.0
629752,199.0
629753,1148.0
629754,383.0
629755,601.0
629757,298.0
629759,601.0
629763,800.0
629764,861.0
629765,149.0
629766,402.0
629769,298.0
629771,199.0
629772,165.0
629773,765.0
629774,999.0
629778,849.0
629779,451.0
629781,138.0
629782,119.0
629783,107.0
629784,402.0
